"File Name","Label"
"2021-05-07-12-53-12-Messung_3_(W)_807.csv","Prone"
"2021-05-07-12-53-12-Messung_3_(W)_808.csv","Prone"
"2021-05-07-12-53-12-Messung_3_(W)_809.csv","Prone"
"2021-05-07-12-53-12-Messung_3_(W)_810.csv","Prone"
"2021-05-07-12-53-12-Messung_3_(W)_811.csv","Prone"
"2021-05-07-12-53-13-Messung_3_(W)_812.csv","Prone"
"2021-05-07-12-53-13-Messung_3_(W)_813.csv","Prone"
"2021-05-07-12-53-13-Messung_3_(W)_814.csv","Prone"
"2021-05-07-12-53-13-Messung_3_(W)_815.csv","Prone"
"2021-05-07-12-53-13-Messung_3_(W)_816.csv","Prone"
"2021-05-07-12-53-13-Messung_3_(W)_817.csv","Prone"
"2021-05-07-12-53-13-Messung_3_(W)_818.csv","Prone"
"2021-05-07-12-53-13-Messung_3_(W)_819.csv","Prone"
"2021-05-07-12-53-13-Messung_3_(W)_820.csv","Prone"
"2021-05-07-12-53-13-Messung_3_(W)_821.csv","Prone"
"2021-05-07-12-53-13-Messung_3_(W)_822.csv","Prone"
"2021-05-07-12-53-13-Messung_3_(W)_823.csv","Prone"
"2021-05-07-12-53-13-Messung_3_(W)_824.csv","Prone"
"2021-05-07-12-53-13-Messung_3_(W)_825.csv","Prone"
"2021-05-07-12-53-13-Messung_3_(W)_826.csv","Prone"
"2021-05-07-12-53-13-Messung_3_(W)_827.csv","Prone"
"2021-05-07-12-53-13-Messung_3_(W)_828.csv","Prone"
"2021-05-07-12-53-13-Messung_3_(W)_829.csv","Prone"
"2021-05-07-12-53-14-Messung_3_(W)_830.csv","Prone"
"2021-05-07-12-53-14-Messung_3_(W)_831.csv","Prone"
"2021-05-07-12-53-14-Messung_3_(W)_832.csv","Prone"
"2021-05-07-12-53-14-Messung_3_(W)_833.csv","Prone"
"2021-05-07-12-53-14-Messung_3_(W)_834.csv","Prone"
"2021-05-07-12-53-14-Messung_3_(W)_835.csv","Prone"
"2021-05-07-12-53-14-Messung_3_(W)_836.csv","Prone"
"2021-05-07-12-53-14-Messung_3_(W)_837.csv","Prone"
"2021-05-07-12-53-14-Messung_3_(W)_838.csv","Prone"
"2021-05-07-12-53-14-Messung_3_(W)_839.csv","Prone"
"2021-05-07-12-53-14-Messung_3_(W)_840.csv","Prone"
"2021-05-07-12-53-14-Messung_3_(W)_841.csv","Prone"
"2021-05-07-12-53-14-Messung_3_(W)_842.csv","Prone"
"2021-05-07-12-53-14-Messung_3_(W)_843.csv","Prone"
"2021-05-07-12-53-14-Messung_3_(W)_844.csv","Prone"
"2021-05-07-12-53-14-Messung_3_(W)_845.csv","Prone"
"2021-05-07-12-53-14-Messung_3_(W)_846.csv","Prone"
"2021-05-07-12-53-14-Messung_3_(W)_847.csv","Prone"
"2021-05-07-12-53-15-Messung_3_(W)_848.csv","Prone"
"2021-05-07-12-53-15-Messung_3_(W)_849.csv","Prone"
"2021-05-07-12-53-15-Messung_3_(W)_850.csv","Prone"
"2021-05-07-12-53-15-Messung_3_(W)_851.csv","Prone"
"2021-05-07-12-53-15-Messung_3_(W)_852.csv","Prone"
"2021-05-07-12-53-15-Messung_3_(W)_853.csv","Prone"
"2021-05-07-12-53-15-Messung_3_(W)_854.csv","Prone"
"2021-05-07-12-53-15-Messung_3_(W)_855.csv","Prone"
"2021-05-07-12-53-15-Messung_3_(W)_856.csv","Prone"
"2021-05-07-12-53-15-Messung_3_(W)_857.csv","Prone"
"2021-05-07-12-53-15-Messung_3_(W)_858.csv","Prone"
"2021-05-07-12-53-15-Messung_3_(W)_859.csv","Prone"
"2021-05-07-12-53-15-Messung_3_(W)_860.csv","Prone"
"2021-05-07-12-53-15-Messung_3_(W)_861.csv","Prone"
"2021-05-07-12-53-15-Messung_3_(W)_862.csv","Prone"
"2021-05-07-12-53-15-Messung_3_(W)_863.csv","Prone"
"2021-05-07-12-53-15-Messung_3_(W)_864.csv","Prone"
"2021-05-07-12-53-16-Messung_3_(W)_865.csv","Prone"
"2021-05-07-12-53-16-Messung_3_(W)_866.csv","Prone"
"2021-05-07-12-53-16-Messung_3_(W)_867.csv","Prone"
"2021-05-07-12-53-16-Messung_3_(W)_868.csv","Prone"
"2021-05-07-12-53-16-Messung_3_(W)_869.csv","Prone"
"2021-05-07-12-53-16-Messung_3_(W)_870.csv","Prone"
"2021-05-07-12-53-16-Messung_3_(W)_871.csv","Prone"
"2021-05-07-12-53-16-Messung_3_(W)_872.csv","Prone"
"2021-05-07-12-53-16-Messung_3_(W)_873.csv","Prone"
"2021-05-07-12-53-16-Messung_3_(W)_874.csv","Prone"
"2021-05-07-12-53-16-Messung_3_(W)_875.csv","Prone"
"2021-05-07-12-53-16-Messung_3_(W)_876.csv","Prone"
"2021-05-07-12-53-16-Messung_3_(W)_877.csv","Prone"
"2021-05-07-12-53-16-Messung_3_(W)_878.csv","Prone"
"2021-05-07-12-53-16-Messung_3_(W)_879.csv","Prone"
"2021-05-07-12-53-16-Messung_3_(W)_880.csv","Prone"
"2021-05-07-12-53-16-Messung_3_(W)_881.csv","Prone"
"2021-05-07-12-53-16-Messung_3_(W)_882.csv","Prone"
"2021-05-07-12-53-17-Messung_3_(W)_883.csv","Prone"
"2021-05-07-12-53-17-Messung_3_(W)_884.csv","Prone"
"2021-05-07-12-53-17-Messung_3_(W)_885.csv","Prone"
"2021-05-07-12-53-17-Messung_3_(W)_886.csv","Prone"
"2021-05-07-12-53-17-Messung_3_(W)_887.csv","Prone"
"2021-05-07-12-53-17-Messung_3_(W)_888.csv","Prone"
"2021-05-07-12-53-17-Messung_3_(W)_889.csv","Prone"
"2021-05-07-12-53-17-Messung_3_(W)_890.csv","Prone"
"2021-05-07-12-53-17-Messung_3_(W)_891.csv","Prone"
"2021-05-07-12-53-17-Messung_3_(W)_892.csv","Prone"
"2021-05-07-12-53-17-Messung_3_(W)_893.csv","Prone"
"2021-05-07-12-53-17-Messung_3_(W)_894.csv","Prone"
"2021-05-07-12-53-17-Messung_3_(W)_895.csv","Prone"
"2021-05-07-12-53-17-Messung_3_(W)_896.csv","Prone"
"2021-05-07-12-53-17-Messung_3_(W)_897.csv","Prone"
"2021-05-07-12-53-17-Messung_3_(W)_898.csv","Prone"
"2021-05-07-12-53-17-Messung_3_(W)_899.csv","Prone"
"2021-05-07-12-53-17-Messung_3_(W)_900.csv","Prone"
"2021-05-07-12-53-18-Messung_3_(W)_901.csv","Prone"
"2021-05-07-12-53-18-Messung_3_(W)_902.csv","Prone"
"2021-05-07-12-53-18-Messung_3_(W)_903.csv","Prone"
"2021-05-07-12-53-18-Messung_3_(W)_904.csv","Prone"
"2021-05-07-12-53-18-Messung_3_(W)_905.csv","Prone"
"2021-05-07-12-53-18-Messung_3_(W)_906.csv","Prone"
"2021-05-07-12-53-18-Messung_3_(W)_907.csv","Prone"
"2021-05-07-12-53-18-Messung_3_(W)_908.csv","Prone"
"2021-05-07-12-53-18-Messung_3_(W)_909.csv","Prone"
"2021-05-07-12-53-18-Messung_3_(W)_910.csv","Prone"
"2021-05-07-12-53-18-Messung_3_(W)_911.csv","Prone"
"2021-05-07-12-53-18-Messung_3_(W)_912.csv","Prone"
"2021-05-07-12-53-18-Messung_3_(W)_913.csv","Prone"
"2021-05-07-12-53-18-Messung_3_(W)_914.csv","Prone"
"2021-05-07-12-53-18-Messung_3_(W)_915.csv","Prone"
"2021-05-07-12-53-18-Messung_3_(W)_916.csv","Prone"
"2021-05-07-12-53-18-Messung_3_(W)_917.csv","Prone"
"2021-05-07-12-53-19-Messung_3_(W)_918.csv","Prone"
"2021-05-07-12-53-19-Messung_3_(W)_919.csv","Prone"
"2021-05-07-12-53-19-Messung_3_(W)_920.csv","Prone"
"2021-05-07-12-53-19-Messung_3_(W)_921.csv","Prone"
"2021-05-07-12-53-19-Messung_3_(W)_922.csv","Prone"
"2021-05-07-12-53-19-Messung_3_(W)_923.csv","Prone"
"2021-05-07-12-53-19-Messung_3_(W)_924.csv","Prone"
"2021-05-07-12-53-19-Messung_3_(W)_925.csv","Prone"
"2021-05-07-12-53-19-Messung_3_(W)_926.csv","Prone"
"2021-05-07-12-53-19-Messung_3_(W)_927.csv","Prone"
"2021-05-07-12-53-19-Messung_3_(W)_928.csv","Prone"
"2021-05-07-12-53-19-Messung_3_(W)_929.csv","Prone"
"2021-05-07-12-53-19-Messung_3_(W)_930.csv","Prone"
"2021-05-07-12-53-19-Messung_3_(W)_931.csv","Prone"
"2021-05-07-12-53-19-Messung_3_(W)_932.csv","Prone"
"2021-05-07-12-53-19-Messung_3_(W)_933.csv","Prone"
"2021-05-07-12-53-19-Messung_3_(W)_934.csv","Prone"
"2021-05-07-12-53-19-Messung_3_(W)_935.csv","Prone"
"2021-05-07-12-53-20-Messung_3_(W)_936.csv","Prone"
"2021-05-07-12-53-20-Messung_3_(W)_937.csv","Prone"
"2021-05-07-12-53-20-Messung_3_(W)_938.csv","Prone"
"2021-05-07-12-53-20-Messung_3_(W)_939.csv","Prone"
"2021-05-07-12-53-20-Messung_3_(W)_940.csv","Prone"
"2021-05-07-12-53-20-Messung_3_(W)_941.csv","Prone"
"2021-05-07-12-53-20-Messung_3_(W)_942.csv","Prone"
"2021-05-07-12-53-20-Messung_3_(W)_943.csv","Prone"
"2021-05-07-12-53-20-Messung_3_(W)_944.csv","Prone"
"2021-05-07-12-53-20-Messung_3_(W)_945.csv","Prone"
"2021-05-07-12-53-20-Messung_3_(W)_946.csv","Prone"
"2021-05-07-12-53-20-Messung_3_(W)_947.csv","Prone"
"2021-05-07-12-53-20-Messung_3_(W)_948.csv","Prone"
"2021-05-07-12-53-20-Messung_3_(W)_949.csv","Prone"
"2021-05-07-12-53-20-Messung_3_(W)_950.csv","Prone"
"2021-05-07-12-53-20-Messung_3_(W)_951.csv","Prone"
"2021-05-07-12-53-20-Messung_3_(W)_952.csv","Prone"
"2021-05-07-12-53-20-Messung_3_(W)_953.csv","Prone"
"2021-05-07-12-53-21-Messung_3_(W)_954.csv","Prone"
"2021-05-07-12-53-21-Messung_3_(W)_955.csv","Prone"
"2021-05-07-12-53-21-Messung_3_(W)_956.csv","Prone"
"2021-05-07-12-53-21-Messung_3_(W)_957.csv","Prone"
"2021-05-07-12-53-21-Messung_3_(W)_958.csv","Prone"
"2021-05-07-12-53-21-Messung_3_(W)_959.csv","Prone"
"2021-05-07-12-53-21-Messung_3_(W)_960.csv","Prone"
"2021-05-07-12-53-21-Messung_3_(W)_961.csv","Prone"
"2021-05-07-12-53-21-Messung_3_(W)_962.csv","Prone"
"2021-05-07-12-53-21-Messung_3_(W)_963.csv","Prone"
"2021-05-07-12-53-21-Messung_3_(W)_964.csv","Prone"
"2021-05-07-12-53-21-Messung_3_(W)_965.csv","Prone"
"2021-05-07-12-53-21-Messung_3_(W)_966.csv","Prone"
"2021-05-07-12-53-21-Messung_3_(W)_967.csv","Prone"
"2021-05-07-12-53-21-Messung_3_(W)_968.csv","Prone"
"2021-05-07-12-53-21-Messung_3_(W)_969.csv","Prone"
"2021-05-07-12-53-21-Messung_3_(W)_970.csv","Prone"
"2021-05-07-12-53-22-Messung_3_(W)_971.csv","Prone"
"2021-05-07-12-53-22-Messung_3_(W)_972.csv","Prone"
"2021-05-07-12-53-22-Messung_3_(W)_973.csv","Prone"
"2021-05-07-12-53-22-Messung_3_(W)_974.csv","Prone"
"2021-05-07-12-53-22-Messung_3_(W)_975.csv","Prone"
"2021-05-07-12-53-22-Messung_3_(W)_976.csv","Prone"
"2021-05-07-12-53-22-Messung_3_(W)_977.csv","Prone"
"2021-05-07-12-53-22-Messung_3_(W)_978.csv","Prone"
"2021-05-07-12-53-22-Messung_3_(W)_979.csv","Prone"
"2021-05-07-12-53-22-Messung_3_(W)_980.csv","Prone"
"2021-05-07-12-53-22-Messung_3_(W)_981.csv","Prone"
"2021-05-07-12-53-22-Messung_3_(W)_982.csv","Prone"
"2021-05-07-12-53-22-Messung_3_(W)_983.csv","Prone"
"2021-05-07-12-53-22-Messung_3_(W)_984.csv","Prone"
"2021-05-07-12-53-22-Messung_3_(W)_985.csv","Prone"
"2021-05-07-12-53-22-Messung_3_(W)_986.csv","Prone"
"2021-05-07-12-53-22-Messung_3_(W)_987.csv","Prone"
"2021-05-07-12-53-22-Messung_3_(W)_988.csv","Prone"
"2021-05-07-12-53-23-Messung_3_(W)_989.csv","Prone"
"2021-05-07-12-53-23-Messung_3_(W)_990.csv","Prone"
"2021-05-07-12-53-23-Messung_3_(W)_991.csv","Prone"
"2021-05-07-12-53-23-Messung_3_(W)_992.csv","Prone"
"2021-05-07-12-53-23-Messung_3_(W)_993.csv","Prone"
"2021-05-07-12-53-23-Messung_3_(W)_994.csv","Prone"
"2021-05-07-12-53-23-Messung_3_(W)_995.csv","Prone"
"2021-05-07-12-53-23-Messung_3_(W)_996.csv","Prone"
"2021-05-07-12-53-23-Messung_3_(W)_997.csv","Prone"
"2021-05-07-12-53-23-Messung_3_(W)_998.csv","Prone"
"2021-05-07-12-53-23-Messung_3_(W)_999.csv","Prone"
"2021-05-07-12-53-23-Messung_3_(W)_1000.csv","Prone"
"2021-05-07-12-53-23-Messung_3_(W)_1001.csv","Prone"
"2021-05-07-12-53-23-Messung_3_(W)_1002.csv","Prone"
"2021-05-07-12-53-23-Messung_3_(W)_1003.csv","Prone"
"2021-05-07-12-53-23-Messung_3_(W)_1004.csv","Prone"
"2021-05-07-12-53-23-Messung_3_(W)_1005.csv","Prone"
"2021-05-07-12-53-23-Messung_3_(W)_1006.csv","Prone"
"2021-05-07-12-53-24-Messung_3_(W)_1007.csv","Prone"
"2021-05-07-12-53-24-Messung_3_(W)_1008.csv","Prone"
"2021-05-07-12-53-24-Messung_3_(W)_1009.csv","Prone"
"2021-05-07-12-53-24-Messung_3_(W)_1010.csv","Prone"
"2021-05-07-12-53-24-Messung_3_(W)_1011.csv","Prone"
"2021-05-07-12-53-24-Messung_3_(W)_1012.csv","Prone"
"2021-05-07-12-53-24-Messung_3_(W)_1013.csv","Prone"
"2021-05-07-12-53-24-Messung_3_(W)_1014.csv","Prone"
"2021-05-07-12-53-24-Messung_3_(W)_1015.csv","Prone"
"2021-05-07-12-53-24-Messung_3_(W)_1016.csv","Prone"
"2021-05-07-12-53-24-Messung_3_(W)_1017.csv","Prone"
"2021-05-07-12-53-24-Messung_3_(W)_1018.csv","Prone"
"2021-05-07-12-53-24-Messung_3_(W)_1019.csv","Prone"
"2021-05-07-12-53-24-Messung_3_(W)_1020.csv","Prone"
"2021-05-07-12-53-24-Messung_3_(W)_1021.csv","Prone"
"2021-05-07-12-53-24-Messung_3_(W)_1022.csv","Prone"
"2021-05-07-12-53-24-Messung_3_(W)_1023.csv","Prone"
"2021-05-07-12-53-25-Messung_3_(W)_1024.csv","Prone"
"2021-05-07-12-53-25-Messung_3_(W)_1025.csv","Prone"
"2021-05-07-12-53-25-Messung_3_(W)_1026.csv","Prone"
"2021-05-07-12-53-25-Messung_3_(W)_1027.csv","Prone"
"2021-05-07-12-53-25-Messung_3_(W)_1028.csv","Prone"
"2021-05-07-12-53-25-Messung_3_(W)_1029.csv","Prone"
"2021-05-07-12-53-25-Messung_3_(W)_1030.csv","Prone"
"2021-05-07-12-53-25-Messung_3_(W)_1031.csv","Prone"
"2021-05-07-12-53-25-Messung_3_(W)_1032.csv","Prone"
"2021-05-07-12-53-25-Messung_3_(W)_1033.csv","Prone"
"2021-05-07-12-53-25-Messung_3_(W)_1034.csv","Prone"
"2021-05-07-12-53-25-Messung_3_(W)_1035.csv","Prone"
"2021-05-07-12-53-25-Messung_3_(W)_1036.csv","Prone"
"2021-05-07-12-53-25-Messung_3_(W)_1037.csv","Prone"
"2021-05-07-12-53-25-Messung_3_(W)_1038.csv","Prone"
"2021-05-07-12-53-25-Messung_3_(W)_1039.csv","Prone"
"2021-05-07-12-53-25-Messung_3_(W)_1040.csv","Prone"
"2021-05-07-12-53-25-Messung_3_(W)_1041.csv","Prone"
"2021-05-07-12-53-26-Messung_3_(W)_1042.csv","Prone"
"2021-05-07-12-53-26-Messung_3_(W)_1043.csv","Prone"
"2021-05-07-12-53-26-Messung_3_(W)_1044.csv","Prone"
"2021-05-07-12-53-26-Messung_3_(W)_1045.csv","Prone"
"2021-05-07-12-53-26-Messung_3_(W)_1046.csv","Prone"
"2021-05-07-12-53-26-Messung_3_(W)_1047.csv","Prone"
"2021-05-07-12-53-26-Messung_3_(W)_1048.csv","Prone"
"2021-05-07-12-53-26-Messung_3_(W)_1049.csv","Prone"
"2021-05-07-12-53-26-Messung_3_(W)_1050.csv","Prone"
"2021-05-07-12-53-26-Messung_3_(W)_1051.csv","Prone"
"2021-05-07-12-53-26-Messung_3_(W)_1052.csv","Prone"
"2021-05-07-12-53-26-Messung_3_(W)_1053.csv","Prone"
"2021-05-07-12-53-26-Messung_3_(W)_1054.csv","Prone"
"2021-05-07-12-53-26-Messung_3_(W)_1055.csv","Prone"
"2021-05-07-12-53-26-Messung_3_(W)_1056.csv","Prone"
"2021-05-07-12-53-26-Messung_3_(W)_1057.csv","Prone"
"2021-05-07-12-53-26-Messung_3_(W)_1058.csv","Prone"
"2021-05-07-12-53-26-Messung_3_(W)_1059.csv","Prone"
"2021-05-07-12-53-27-Messung_3_(W)_1060.csv","Prone"
"2021-05-07-12-53-27-Messung_3_(W)_1061.csv","Prone"
"2021-05-07-12-53-27-Messung_3_(W)_1062.csv","Prone"
"2021-05-07-12-53-27-Messung_3_(W)_1063.csv","Prone"
"2021-05-07-12-53-27-Messung_3_(W)_1064.csv","Prone"
"2021-05-07-12-53-27-Messung_3_(W)_1065.csv","Prone"
"2021-05-07-12-53-27-Messung_3_(W)_1066.csv","Prone"
"2021-05-07-12-53-27-Messung_3_(W)_1067.csv","Prone"
"2021-05-07-12-53-27-Messung_3_(W)_1068.csv","Prone"
"2021-05-07-12-53-27-Messung_3_(W)_1069.csv","Prone"
"2021-05-07-12-53-27-Messung_3_(W)_1070.csv","Prone"
"2021-05-07-12-53-27-Messung_3_(W)_1071.csv","Prone"
"2021-05-07-12-53-27-Messung_3_(W)_1072.csv","Prone"
"2021-05-07-12-53-27-Messung_3_(W)_1073.csv","Prone"
"2021-05-07-12-53-27-Messung_3_(W)_1074.csv","Prone"
"2021-05-07-12-53-27-Messung_3_(W)_1075.csv","Prone"
"2021-05-07-12-53-27-Messung_3_(W)_1076.csv","Prone"
"2021-05-07-12-53-28-Messung_3_(W)_1077.csv","Prone"
"2021-05-07-12-53-28-Messung_3_(W)_1078.csv","Prone"
"2021-05-07-12-53-28-Messung_3_(W)_1079.csv","Prone"
"2021-05-07-12-53-28-Messung_3_(W)_1080.csv","Prone"
"2021-05-07-12-53-28-Messung_3_(W)_1081.csv","Prone"
"2021-05-07-12-53-28-Messung_3_(W)_1082.csv","Prone"
"2021-05-07-12-53-28-Messung_3_(W)_1083.csv","Prone"
"2021-05-07-12-53-28-Messung_3_(W)_1084.csv","Prone"
"2021-05-07-12-53-28-Messung_3_(W)_1085.csv","Prone"
"2021-05-07-12-53-28-Messung_3_(W)_1086.csv","Prone"
"2021-05-07-12-53-28-Messung_3_(W)_1087.csv","Prone"
"2021-05-07-12-53-28-Messung_3_(W)_1088.csv","Prone"
"2021-05-07-12-53-28-Messung_3_(W)_1089.csv","Prone"
"2021-05-07-12-53-28-Messung_3_(W)_1090.csv","Prone"
"2021-05-07-12-53-28-Messung_3_(W)_1091.csv","Prone"
"2021-05-07-12-53-28-Messung_3_(W)_1092.csv","Prone"
"2021-05-07-12-53-28-Messung_3_(W)_1093.csv","Prone"
"2021-05-07-12-53-28-Messung_3_(W)_1094.csv","Prone"
"2021-05-07-12-53-29-Messung_3_(W)_1095.csv","Prone"
"2021-05-07-12-53-29-Messung_3_(W)_1096.csv","Prone"
"2021-05-07-12-53-29-Messung_3_(W)_1097.csv","Prone"
"2021-05-07-12-53-29-Messung_3_(W)_1098.csv","Prone"
"2021-05-07-12-53-29-Messung_3_(W)_1099.csv","Prone"
"2021-05-07-12-53-29-Messung_3_(W)_1100.csv","Prone"
"2021-05-07-12-53-29-Messung_3_(W)_1101.csv","Prone"
"2021-05-07-12-53-29-Messung_3_(W)_1102.csv","Prone"
"2021-05-07-12-53-29-Messung_3_(W)_1103.csv","Prone"
"2021-05-07-12-53-29-Messung_3_(W)_1104.csv","Prone"
"2021-05-07-12-53-29-Messung_3_(W)_1105.csv","Prone"
"2021-05-07-12-53-29-Messung_3_(W)_1106.csv","Prone"
"2021-05-07-12-53-29-Messung_3_(W)_1107.csv","Prone"
"2021-05-07-12-53-29-Messung_3_(W)_1108.csv","Prone"
"2021-05-07-12-53-29-Messung_3_(W)_1109.csv","Prone"
"2021-05-07-12-53-29-Messung_3_(W)_1110.csv","Prone"
"2021-05-07-12-53-29-Messung_3_(W)_1111.csv","Prone"
"2021-05-07-12-53-29-Messung_3_(W)_1112.csv","Prone"
"2021-05-07-12-53-30-Messung_3_(W)_1113.csv","Prone"
"2021-05-07-12-53-30-Messung_3_(W)_1114.csv","Prone"
"2021-05-07-12-53-30-Messung_3_(W)_1115.csv","Prone"
"2021-05-07-12-53-30-Messung_3_(W)_1116.csv","Prone"
"2021-05-07-12-53-30-Messung_3_(W)_1117.csv","Prone"
"2021-05-07-12-53-30-Messung_3_(W)_1118.csv","Prone"
"2021-05-07-12-53-30-Messung_3_(W)_1119.csv","Prone"
"2021-05-07-12-53-30-Messung_3_(W)_1120.csv","Prone"
"2021-05-07-12-53-30-Messung_3_(W)_1121.csv","Prone"
"2021-05-07-12-53-30-Messung_3_(W)_1122.csv","Prone"
"2021-05-07-12-53-30-Messung_3_(W)_1123.csv","Prone"
"2021-05-07-12-53-30-Messung_3_(W)_1124.csv","Prone"
"2021-05-07-12-53-30-Messung_3_(W)_1125.csv","Prone"
"2021-05-07-12-53-30-Messung_3_(W)_1126.csv","Prone"
"2021-05-07-12-53-30-Messung_3_(W)_1127.csv","Prone"
"2021-05-07-12-53-30-Messung_3_(W)_1128.csv","Prone"
"2021-05-07-12-53-30-Messung_3_(W)_1129.csv","Prone"
"2021-05-07-12-53-31-Messung_3_(W)_1130.csv","Prone"
"2021-05-07-12-53-31-Messung_3_(W)_1131.csv","Prone"
"2021-05-07-12-53-31-Messung_3_(W)_1132.csv","Prone"
"2021-05-07-12-53-31-Messung_3_(W)_1133.csv","Prone"
"2021-05-07-12-53-31-Messung_3_(W)_1134.csv","Prone"
"2021-05-07-12-53-31-Messung_3_(W)_1135.csv","Prone"
"2021-05-07-12-53-31-Messung_3_(W)_1136.csv","Prone"
"2021-05-07-12-53-31-Messung_3_(W)_1137.csv","Prone"
"2021-05-07-12-53-31-Messung_3_(W)_1138.csv","Prone"
"2021-05-07-12-53-31-Messung_3_(W)_1139.csv","Prone"
"2021-05-07-12-53-31-Messung_3_(W)_1140.csv","Prone"
"2021-05-07-12-53-31-Messung_3_(W)_1141.csv","Prone"
"2021-05-07-12-53-31-Messung_3_(W)_1142.csv","Prone"
"2021-05-07-12-53-31-Messung_3_(W)_1143.csv","Prone"
"2021-05-07-12-53-31-Messung_3_(W)_1144.csv","Prone"
"2021-05-07-12-53-31-Messung_3_(W)_1145.csv","Prone"
"2021-05-07-12-53-31-Messung_3_(W)_1146.csv","Prone"
"2021-05-07-12-53-31-Messung_3_(W)_1147.csv","Prone"
"2021-05-07-12-53-32-Messung_3_(W)_1148.csv","Prone"
"2021-05-07-12-53-32-Messung_3_(W)_1149.csv","Prone"
"2021-05-07-12-53-32-Messung_3_(W)_1150.csv","Prone"
"2021-05-07-12-53-32-Messung_3_(W)_1151.csv","Prone"
"2021-05-07-12-53-32-Messung_3_(W)_1152.csv","Prone"
"2021-05-07-12-53-32-Messung_3_(W)_1153.csv","Prone"
"2021-05-07-12-53-32-Messung_3_(W)_1154.csv","Prone"
"2021-05-07-12-53-32-Messung_3_(W)_1155.csv","Prone"
"2021-05-07-12-53-32-Messung_3_(W)_1156.csv","Prone"
"2021-05-07-12-53-32-Messung_3_(W)_1157.csv","Prone"
"2021-05-07-12-53-32-Messung_3_(W)_1158.csv","Prone"
"2021-05-07-12-53-32-Messung_3_(W)_1159.csv","Prone"
"2021-05-07-12-53-32-Messung_3_(W)_1160.csv","Prone"
"2021-05-07-12-53-32-Messung_3_(W)_1161.csv","Prone"
"2021-05-07-12-53-32-Messung_3_(W)_1162.csv","Prone"
"2021-05-07-12-53-32-Messung_3_(W)_1163.csv","Prone"
"2021-05-07-12-53-32-Messung_3_(W)_1164.csv","Prone"
"2021-05-07-12-53-32-Messung_3_(W)_1165.csv","Prone"
"2021-05-07-12-53-33-Messung_3_(W)_1166.csv","Prone"
"2021-05-07-12-53-33-Messung_3_(W)_1167.csv","Prone"
"2021-05-07-12-53-33-Messung_3_(W)_1168.csv","Prone"
"2021-05-07-12-53-33-Messung_3_(W)_1169.csv","Prone"
"2021-05-07-12-53-33-Messung_3_(W)_1170.csv","Prone"
"2021-05-07-12-53-33-Messung_3_(W)_1171.csv","Prone"
"2021-05-07-12-53-33-Messung_3_(W)_1172.csv","Prone"
"2021-05-07-12-53-33-Messung_3_(W)_1173.csv","Prone"
"2021-05-07-12-53-33-Messung_3_(W)_1174.csv","Prone"
"2021-05-07-12-53-33-Messung_3_(W)_1175.csv","Prone"
"2021-05-07-12-53-33-Messung_3_(W)_1176.csv","Prone"
"2021-05-07-12-53-33-Messung_3_(W)_1177.csv","Prone"
"2021-05-07-12-53-33-Messung_3_(W)_1178.csv","Prone"
"2021-05-07-12-53-33-Messung_3_(W)_1179.csv","Prone"
"2021-05-07-12-53-33-Messung_3_(W)_1180.csv","Prone"
"2021-05-07-12-53-33-Messung_3_(W)_1181.csv","Prone"
"2021-05-07-12-53-33-Messung_3_(W)_1182.csv","Prone"
"2021-05-07-12-53-34-Messung_3_(W)_1183.csv","Prone"
"2021-05-07-12-53-34-Messung_3_(W)_1184.csv","Prone"
"2021-05-07-12-53-34-Messung_3_(W)_1185.csv","Prone"
"2021-05-07-12-53-34-Messung_3_(W)_1186.csv","Prone"
"2021-05-07-12-53-34-Messung_3_(W)_1187.csv","Prone"
"2021-05-07-12-53-34-Messung_3_(W)_1188.csv","Prone"
"2021-05-07-12-53-34-Messung_3_(W)_1189.csv","Prone"
"2021-05-07-12-53-34-Messung_3_(W)_1190.csv","Prone"
"2021-05-07-12-53-34-Messung_3_(W)_1191.csv","Prone"
"2021-05-07-12-53-34-Messung_3_(W)_1192.csv","Prone"
"2021-05-07-12-53-34-Messung_3_(W)_1193.csv","Prone"
"2021-05-07-12-53-34-Messung_3_(W)_1194.csv","Prone"
"2021-05-07-12-53-34-Messung_3_(W)_1195.csv","Prone"
"2021-05-07-12-53-34-Messung_3_(W)_1196.csv","Prone"
"2021-05-07-12-53-34-Messung_3_(W)_1197.csv","Prone"
"2021-05-07-12-53-34-Messung_3_(W)_1198.csv","Prone"
"2021-05-07-12-53-34-Messung_3_(W)_1199.csv","Prone"
"2021-05-07-12-53-34-Messung_3_(W)_1200.csv","Prone"
"2021-05-07-12-53-35-Messung_3_(W)_1201.csv","Prone"
"2021-05-07-12-53-35-Messung_3_(W)_1202.csv","Prone"
"2021-05-07-12-53-35-Messung_3_(W)_1203.csv","Prone"
"2021-05-07-12-53-35-Messung_3_(W)_1204.csv","Prone"
"2021-05-07-12-53-35-Messung_3_(W)_1205.csv","Prone"
"2021-05-07-12-53-35-Messung_3_(W)_1206.csv","Prone"
"2021-05-07-12-53-35-Messung_3_(W)_1207.csv","Prone"
"2021-05-07-12-53-35-Messung_3_(W)_1208.csv","Prone"
"2021-05-07-12-53-35-Messung_3_(W)_1209.csv","Prone"
"2021-05-07-12-53-35-Messung_3_(W)_1210.csv","Prone"
"2021-05-07-12-53-35-Messung_3_(W)_1211.csv","Prone"
